image_name,tags
train_17506,agriculture
train_17507,clear
train_17508,clear
train_17509,clear
train_17510,clear
train_17511,agriculture
train_17512,agriculture
train_17513,cloudy
train_17514,agriculture
train_17515,clear
train_17516,agriculture
train_17517,clear
train_17518,agriculture
train_17519,clear
train_17520,agriculture
train_17521,agriculture
train_17522,partly_cloudy
train_17523,clear
train_17524,partly_cloudy
train_17525,clear
train_17526,agriculture
train_17527,agriculture
train_17528,clear
train_17529,clear
train_17530,agriculture
train_17531,agriculture
train_17532,agriculture
train_17533,partly_cloudy
train_17534,agriculture
train_17535,clear
train_17536,clear
train_17537,agriculture
train_17538,clear
train_17539,agriculture
train_17540,agriculture
train_17541,clear
train_17542,partly_cloudy
train_17543,bare_ground
train_17544,clear
train_17545,agriculture
train_17546,clear
train_17547,clear
train_17548,clear
train_17549,cloudy
train_17550,clear
train_17551,clear
train_17552,cloudy
train_17553,partly_cloudy
train_17554,bare_ground
train_17555,clear
train_17556,cloudy
train_17557,agriculture
train_17558,clear
train_17559,agriculture
train_17560,clear
train_17561,clear
train_17562,clear
train_17563,agriculture
train_17564,agriculture
train_17565,cloudy
train_17566,clear
train_17567,clear
train_17568,clear
train_17569,cloudy
train_17570,agriculture
train_17571,agriculture
train_17572,agriculture
train_17573,clear
train_17574,clear
train_17575,clear
train_17576,clear
train_17577,agriculture
train_17578,clear
train_17579,agriculture
train_17580,clear
train_17581,clear
train_17582,clear
train_17583,partly_cloudy
train_17584,cloudy
train_17585,haze
train_17586,partly_cloudy
train_17587,clear
train_17588,clear
train_17589,clear
train_17590,partly_cloudy
train_17591,clear
train_17592,clear
train_17593,haze
train_17594,haze
train_17595,clear
train_17596,agriculture
train_17597,cloudy
train_17598,clear
train_17599,clear
train_17600,agriculture
train_17601,agriculture
train_17602,agriculture
train_17603,haze
train_17604,clear
train_17605,agriculture
train_17606,partly_cloudy
train_17607,agriculture
train_17608,agriculture
train_17609,agriculture
train_17610,cloudy
train_17611,agriculture
train_17612,haze
train_17613,agriculture
train_17614,haze
train_17615,cloudy
train_17616,clear
train_17617,clear
train_17618,clear
train_17619,agriculture
train_17620,clear
train_17621,agriculture
train_17622,cloudy
train_17623,clear
train_17624,clear
train_17625,habitation
train_17626,agriculture
train_17627,agriculture
train_17628,agriculture
train_17629,clear
train_17630,clear
train_17631,clear
train_17632,agriculture
train_17633,clear
train_17634,agriculture
train_17635,agriculture
train_17636,agriculture
train_17637,bare_ground
train_17638,partly_cloudy
train_17639,agriculture
train_17640,agriculture
train_17641,agriculture
train_17642,agriculture
train_17643,cloudy
train_17644,agriculture
train_17645,bare_ground
train_17646,agriculture
train_17647,clear
train_17648,clear
train_17649,clear
train_17650,agriculture
train_17651,clear
train_17652,agriculture
train_17653,agriculture
train_17654,clear
train_17655,partly_cloudy
train_17656,agriculture
train_17657,clear
train_17658,haze
train_17659,clear
train_17660,haze
train_17661,partly_cloudy
train_17662,cloudy
train_17663,haze
train_17664,clear
train_17665,blow_down
train_17666,agriculture
train_17667,agriculture
train_17668,clear
train_17669,clear
train_17670,clear
train_17671,clear
train_17672,clear
train_17673,agriculture
train_17674,agriculture
train_17675,clear
train_17676,clear
train_17677,agriculture
train_17678,clear
train_17679,clear
train_17680,clear
train_17681,agriculture
train_17682,clear
train_17683,agriculture
train_17684,agriculture
train_17685,clear
train_17686,agriculture
train_17687,agriculture
train_17688,agriculture
train_17689,partly_cloudy
train_17690,clear
train_17691,clear
train_17692,clear
train_17693,agriculture
train_17694,clear
train_17695,agriculture
train_17696,agriculture
train_17697,clear
train_17698,clear
train_17699,cloudy
train_17700,partly_cloudy
train_17701,partly_cloudy
train_17702,cloudy
train_17703,partly_cloudy
train_17704,haze
train_17705,haze
train_17706,haze
train_17707,agriculture
train_17708,clear
train_17709,clear
train_17710,clear
train_17711,agriculture
train_17712,agriculture
train_17713,clear
train_17714,partly_cloudy
train_17715,agriculture
train_17716,agriculture
train_17717,clear
train_17718,agriculture
train_17719,agriculture
train_17720,agriculture
train_17721,clear
train_17722,cloudy
train_17723,partly_cloudy
train_17724,clear
train_17725,clear
train_17726,agriculture
train_17727,partly_cloudy
train_17728,haze
train_17729,clear
train_17730,clear
train_17731,agriculture
train_17732,clear
train_17733,clear
train_17734,partly_cloudy
train_17735,agriculture
train_17736,partly_cloudy
train_17737,clear
train_17738,partly_cloudy
train_17739,clear
train_17740,clear
train_17741,clear
train_17742,clear
train_17743,agriculture
train_17744,clear
train_17745,agriculture
train_17746,agriculture
train_17747,partly_cloudy
train_17748,habitation
train_17749,agriculture
train_17750,agriculture
train_17751,clear
train_17752,clear
train_17753,partly_cloudy
train_17754,clear
train_17755,agriculture
train_17756,clear
train_17757,agriculture
train_17758,agriculture
train_17759,clear
train_17760,agriculture
train_17761,partly_cloudy
train_17762,cloudy
train_17763,haze
train_17764,partly_cloudy
train_17765,haze
train_17766,agriculture
train_17767,clear
train_17768,clear
train_17769,cloudy
train_17770,clear
train_17771,agriculture
train_17772,agriculture
train_17773,agriculture
train_17774,clear
train_17775,clear
train_17776,haze
train_17777,clear
train_17778,partly_cloudy
train_17779,clear
train_17780,partly_cloudy
train_17781,agriculture
train_17782,agriculture
train_17783,artisinal_mine
train_17784,clear
train_17785,agriculture
train_17786,agriculture
train_17787,partly_cloudy
train_17788,agriculture
train_17789,clear
train_17790,clear
train_17791,clear
train_17792,clear
train_17793,agriculture
train_17794,cloudy
train_17795,clear
train_17796,agriculture
train_17797,cloudy
train_17798,clear
train_17799,habitation
train_17800,clear
train_17801,partly_cloudy
train_17802,clear
train_17803,clear
train_17804,clear
train_17805,clear
train_17806,agriculture
train_17807,agriculture
train_17808,agriculture
train_17809,clear
train_17810,partly_cloudy
train_17811,partly_cloudy
train_17812,clear
train_17813,clear
train_17814,cloudy
train_17815,clear
train_17816,agriculture
train_17817,agriculture
train_17818,clear
train_17819,bare_ground
train_17820,clear
train_17821,partly_cloudy
train_17822,partly_cloudy
train_17823,clear
train_17824,partly_cloudy
train_17825,clear
train_17826,clear
train_17827,agriculture
train_17828,clear
train_17829,agriculture
train_17830,clear
train_17831,agriculture
train_17832,clear
train_17833,agriculture
train_17834,clear
train_17835,clear
train_17836,agriculture
train_17837,agriculture
train_17838,artisinal_mine
train_17839,clear
train_17840,clear
train_17841,clear
train_17842,clear
train_17843,agriculture
train_17844,agriculture
train_17845,agriculture
train_17846,clear
train_17847,clear
train_17848,agriculture
train_17849,clear
train_17850,agriculture
train_17851,bare_ground
train_17852,clear
train_17853,clear
train_17854,habitation
train_17855,clear
train_17856,haze
train_17857,partly_cloudy
train_17858,agriculture
train_17859,agriculture
train_17860,clear
train_17861,agriculture
train_17862,clear
train_17863,agriculture
train_17864,agriculture
train_17865,clear
train_17866,agriculture
train_17867,clear
train_17868,agriculture
train_17869,clear
train_17870,clear
train_17871,bare_ground
train_17872,partly_cloudy
train_17873,clear
train_17874,clear
train_17875,clear
train_17876,agriculture
train_17877,agriculture
train_17878,clear
train_17879,partly_cloudy
train_17880,clear
train_17881,agriculture
train_17882,clear
train_17883,agriculture
train_17884,partly_cloudy
train_17885,clear
train_17886,clear
train_17887,partly_cloudy
train_17888,clear
train_17889,conventional_mine
train_17890,clear
train_17891,partly_cloudy
train_17892,clear
train_17893,clear
train_17894,partly_cloudy
train_17895,clear
train_17896,clear
train_17897,cloudy
train_17898,agriculture
train_17899,partly_cloudy
train_17900,cloudy
train_17901,cloudy
train_17902,clear
train_17903,clear
train_17904,clear
train_17905,agriculture
train_17906,clear
train_17907,clear
train_17908,clear
train_17909,partly_cloudy
train_17910,agriculture
train_17911,clear
train_17912,agriculture
train_17913,agriculture
train_17914,clear
train_17915,partly_cloudy
train_17916,agriculture
train_17917,clear
train_17918,clear
train_17919,agriculture
train_17920,clear
train_17921,agriculture
train_17922,clear
train_17923,clear
train_17924,partly_cloudy
train_17925,clear
train_17926,clear
train_17927,clear
train_17928,haze
train_17929,agriculture
train_17930,agriculture
train_17931,clear
train_17932,agriculture
train_17933,partly_cloudy
train_17934,partly_cloudy
train_17935,cloudy
train_17936,clear
train_17937,clear
train_17938,clear
train_17939,agriculture
train_17940,agriculture
train_17941,clear
train_17942,clear
train_17943,clear
train_17944,haze
train_17945,agriculture
train_17946,clear
train_17947,clear
train_17948,artisinal_mine
train_17949,clear
train_17950,agriculture
train_17951,partly_cloudy
train_17952,partly_cloudy
train_17953,clear
train_17954,clear
train_17955,clear
train_17956,haze
train_17957,agriculture
train_17958,clear
train_17959,bare_ground
train_17960,clear
train_17961,habitation
train_17962,clear
train_17963,clear
train_17964,agriculture
train_17965,partly_cloudy
train_17966,agriculture
train_17967,partly_cloudy
train_17968,clear
train_17969,clear
train_17970,clear
train_17971,cultivation
train_17972,clear
train_17973,agriculture
train_17974,clear
train_17975,agriculture
train_17976,cultivation
train_17977,agriculture
train_17978,clear
train_17979,agriculture
train_17980,agriculture
train_17981,clear
train_17982,clear
train_17983,haze
train_17984,agriculture
train_17985,clear
train_17986,agriculture
train_17987,agriculture
train_17988,partly_cloudy
train_17989,agriculture
train_17990,agriculture
train_17991,clear
train_17992,habitation
train_17993,haze
train_17994,haze
train_17995,clear
train_17996,agriculture
train_17997,clear
train_17998,agriculture
train_17999,clear
train_18000,agriculture
train_18001,clear
train_18002,agriculture
train_18003,clear
train_18004,artisinal_mine
train_18005,clear
train_18006,blooming
train_18007,clear
train_18008,agriculture
train_18009,clear
train_18010,clear
train_18011,clear
train_18012,bare_ground
train_18013,agriculture
train_18014,clear
train_18015,clear
train_18016,clear
train_18017,partly_cloudy
train_18018,agriculture
train_18019,haze
train_18020,clear
train_18021,agriculture
train_18022,haze
train_18023,agriculture
train_18024,clear
train_18025,agriculture
train_18026,clear
train_18027,clear
train_18028,agriculture
train_18029,clear
train_18030,clear
train_18031,agriculture
train_18032,clear
train_18033,clear
train_18034,clear
train_18035,partly_cloudy
train_18036,agriculture
train_18037,clear
train_18038,clear
train_18039,partly_cloudy
train_18040,clear
train_18041,partly_cloudy
train_18042,clear
train_18043,agriculture
train_18044,agriculture
train_18045,partly_cloudy
train_18046,clear
train_18047,haze
train_18048,clear
train_18049,agriculture
train_18050,clear
train_18051,clear
train_18052,clear
train_18053,blooming
train_18054,clear
train_18055,clear
train_18056,clear
train_18057,agriculture
train_18058,clear
train_18059,clear
